Offer                                         Publisher    Sku                           Urn                                                                                          Version
0001-com-ubuntu-pro-advanced-sla              Canonical    18_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:18_04-gen2:18.04.202201180                        18.04.202201180
0001-com-ubuntu-pro-advanced-sla              Canonical    18_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:18_04-gen2:18.04.202203020                        18.04.202203020
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.20200423                              20.04.20200423
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.20200525                              20.04.20200525
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.20200729                              20.04.20200729
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.20200908                              20.04.20200908
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.20201014                              20.04.20201014
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202102230                             20.04.202102230
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202103160                             20.04.202103160
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202103250                             20.04.202103250
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202104150                             20.04.202104150
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202105180                             20.04.202105180
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202106230                             20.04.202106230
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202107200                             20.04.202107200
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202108060                             20.04.202108060
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202108240                             20.04.202108240
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202109170                             20.04.202109170
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202109290                             20.04.202109290
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202110040                             20.04.202110040
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202110260                             20.04.202110260
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202111020                             20.04.202111020
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202111120                             20.04.202111120
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202111210                             20.04.202111210
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202112010                             20.04.202112010
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202112060                             20.04.202112060
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202201040                             20.04.202201040
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202201100                             20.04.202201100
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202201180                             20.04.202201180
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202201310                             20.04.202201310
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202201311                             20.04.202201311
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04                         Canonical:0001-com-ubuntu-pro-advanced-sla:20_04:20.04.202202151                             20.04.202202151
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202105180                        20.04.202105180
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202106230                        20.04.202106230
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202107200                        20.04.202107200
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202108060                        20.04.202108060
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202108240                        20.04.202108240
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202109170                        20.04.202109170
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202109290                        20.04.202109290
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202110040                        20.04.202110040
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202110260                        20.04.202110260
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202111020                        20.04.202111020
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202111120                        20.04.202111120
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202111210                        20.04.202111210
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202112010                        20.04.202112010
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202112060                        20.04.202112060
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202201040                        20.04.202201040
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202201100                        20.04.202201100
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202201180                        20.04.202201180
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202201310                        20.04.202201310
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202201311                        20.04.202201311
0001-com-ubuntu-pro-advanced-sla              Canonical    20_04-gen2                    Canonical:0001-com-ubuntu-pro-advanced-sla:20_04-gen2:20.04.202202151                        20.04.202202151
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04                  Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04:16.04.202104290                  16.04.202104290
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04                  Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04:16.04.202106110                  16.04.202106110
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04                  Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04:16.04.202106230                  16.04.202106230
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04                  Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04:16.04.202108040                  16.04.202108040
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04                  Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04:16.04.202109280                  16.04.202109280
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04                  Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04:16.04.202202110                  16.04.202202110
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04                  Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04:16.04.202202230                  16.04.202202230
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04-gen2             Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04-gen2:16.04.202104290             16.04.202104290
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04-gen2             Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04-gen2:16.04.202106110             16.04.202106110
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04-gen2             Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04-gen2:16.04.202106230             16.04.202106230
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04-gen2             Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04-gen2:16.04.202108040             16.04.202108040
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04-gen2             Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04-gen2:16.04.202109280             16.04.202109280
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04-gen2             Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04-gen2:16.04.202202110             16.04.202202110
0001-com-ubuntu-pro-advanced-sla-att          Canonical    02-pro-16_04-gen2             Canonical:0001-com-ubuntu-pro-advanced-sla-att:02-pro-16_04-gen2:16.04.202202230             16.04.202202230
0001-com-ubuntu-pro-advanced-sla-att          Canonical    pro-16_04                     Canonical:0001-com-ubuntu-pro-advanced-sla-att:pro-16_04:16.04.20201014                      16.04.20201014
0001-com-ubuntu-pro-advanced-sla-att          Canonical    pro-16_04                     Canonical:0001-com-ubuntu-pro-advanced-sla-att:pro-16_04:16.04.202101190                     16.04.202101190
0001-com-ubuntu-pro-advanced-sla-att          Canonical    pro-16_04                     Canonical:0001-com-ubuntu-pro-advanced-sla-att:pro-16_04:16.04.202103100                     16.04.202103100
0001-com-ubuntu-pro-advanced-sla-att          Canonical    pro-16_04                     Canonical:0001-com-ubuntu-pro-advanced-sla-att:pro-16_04:16.04.202104160                     16.04.202104160
0001-com-ubuntu-pro-advanced-sla-att          Canonical    pro-16_04                     Canonical:0001-com-ubuntu-pro-advanced-sla-att:pro-16_04:16.04.202104290                     16.04.202104290
0001-com-ubuntu-pro-advanced-sla-att          Canonical    pro-16_04-gen2                Canonical:0001-com-ubuntu-pro-advanced-sla-att:pro-16_04-gen2:16.04.202104290                16.04.202104290
